"Country","Year","Fuel","Value"
"NI",1984,"Netimports",265.0016282099
"NI",1985,"Netimports",187.002232973576
"NI",1986,"Netimports",69.0000465202828
"NI",1987,"Netimports",80.0009304056569
"NI",1988,"Netimports",76.0001860811314
"NI",1989,"Netimports",11.9999069594343
"NI",1990,"Netimports",66.0006512839598
"NI",1991,"Netimports",92.0008373650912
"NI",1992,"Netimports",32.0001395608485
"NI",1993,"Netimports",-48.0007908448083
"NI",1994,"Netimports",-8.0003256419799
"NI",1995,"Netimports",0
"NI",1996,"Netimports",4.00074432452549
"NI",1997,"Netimports",162.001069966505
"NI",1998,"Netimports",7.00013956084853
"NI",1999,"Netimports",60.0006978042427
"NI",2000,"Netimports",113.000093040566
"NI",2001,"Netimports",16.9996743580201
"NI",2002,"Netimports",9.00051172311128
"NI",2003,"Netimports",-9.00051172311128
"NI",2004,"Netimports",0.999023074060291
"NI",2005,"Netimports",16.9996743580201
"NI",2006,"Netimports",53.0005582433941
"NI",2007,"Netimports",64.0002791216971
"NI",2008,"Netimports",28.0005582433941
"NI",2009,"Netimports",0
"NI",2010,"Netimports",-33.0003256419799
"NI",2011,"Netimports",-31.0011164867882
"NI",2012,"Netimports",16.9996743580201
"NI",2013,"Netimports",35.9997208783029
"NI",2014,"Netimports",-26.9992091551917
"NI",2015,"Netimports",11.9999069594343
"NI",2016,"Netimports",187.001069966505
"NI",2017,"Netimports",325.61174171939
"NI",2018,"Netimports",200.875744324525
"NI",2019,"Netimports",434.26800334946
"NI",2020,"Netimports",1070.69105880164
"NI",2021,"Netimports",1005.24167286937
"NL",1960,"Netimports",118.001023446223
"NL",1961,"Netimports",42.9998604391515
"NL",1962,"Netimports",-20.0002326014142
"NL",1963,"Netimports",47.000604763677
"NL",1964,"Netimports",17.9998604391515
"NL",1965,"Netimports",34.0005117231113
"NL",1966,"Netimports",-307.00130256792
"NL",1967,"Netimports",-331.001116486788
"NL",1968,"Netimports",-274.002139933011
"NL",1969,"Netimports",-358.001488649051
"NL",1970,"Netimports",-341.002977298102
"NL",1971,"Netimports",-1082.0059545962
"NL",1972,"Netimports",-1460.00883885374
"NL",1973,"Netimports",-1345.00837365091
"NL",1974,"Netimports",-1479.01004838109
"NL",1975,"Netimports",-259.001674730182
"NL",1976,"Netimports",-323.001953851879
"NL",1977,"Netimports",744.003535541496
"NL",1978,"Netimports",345.002558615556
"NL",1979,"Netimports",141.00065128396
"NL",1980,"Netimports",-307.00130256792
"NL",1981,"Netimports",-120.001395608485
"NL",1982,"Netimports",2864.01656122069
"NL",1983,"Netimports",4644.02795868999
"NL",1984,"Netimports",3484.02144585039
"NL",1985,"Netimports",5126.03158727205
"NL",1986,"Netimports",2177.01316524004
"NL",1987,"Netimports",3623.02172497209
"NL",1988,"Netimports",5847.03549497581
"NL",1989,"Netimports",4922.02967994045
"NL",1990,"Netimports",9208.05614998139
"NL",1991,"Netimports",9156.05577781913
"NL",1992,"Netimports",8678.05289356159
"NL",1993,"Netimports",10303.0633606252
"NL",1994,"Netimports",10561.0648492743
"NL",1995,"Netimports",11393.0696408634
"NL",1996,"Netimports",10589.0642445106
"NL",1997,"Netimports",12632.0768980275
"NL",1998,"Netimports",11814.0723855601
"NL",1999,"Netimports",18440.1121138816
"NL",2000,"Netimports",18915.1156029029
"NL",2001,"Netimports",17283.1049962784
"NL",2002,"Netimports",16382.100158169
"NL",2003,"Netimports",16992.1043449944
"NL",2004,"Netimports",16217.0985299591
"NL",2005,"Netimports",18293.1103461109
"NL",2006,"Netimports",21459.1307685151
"NL",2007,"Netimports",17609.1063453666
"NL",2008,"Netimports",15851.096715668
"NL",2009,"Netimports",4891.02972646074
"NL",2010,"Netimports",2775.01628209899
"NL",2011,"Netimports",9089.05610346111
"NL",2012,"Netimports",17109.964644585
"NL",2013,"Netimports",18237.1115556383
"NL",2014,"Netimports",14727.0899237067
"NL",2015,"Netimports",8748.18454596204
"NL",2016,"Netimports",4914.40151656122
"NL",2017,"Netimports",3506.23488090808
"NL",2018,"Netimports",7969.97348343878
"NL",2019,"Netimports",855.2405098623
"NL",2020,"Netimports",-2659.56457015258
"NL",2021,"Netimports",252.951711946409
"NL",2022,"Netimports",-4266.42398585783
"NO",1960,"Netimports",132.000139560849
"NO",1961,"Netimports",-91.0006512839598
"NO",1962,"Netimports",-291.001814291031
"NO",1963,"Netimports",-844.004698548567
"NO",1964,"Netimports",-1305.00790844808
"NO",1965,"Netimports",-2059.01214179382
"NO",1966,"Netimports",-275.002326014142
"NO",1967,"Netimports",-1515.00860625233
"NO",1968,"Netimports",-2995.01884071455
"NO",1969,"Netimports",-1346.00739672497
"NO",1970,"Netimports",-836.005535913658
"NO",1971,"Netimports",-2915.01791030889
"NO",1972,"Netimports",-4647.02851693338
"NO",1973,"Netimports",-5193.03126163007
"NO",1974,"Netimports",-5544.03377372534
"NO",1975,"Netimports",-5620.03395980648
"NO",1976,"Netimports",-6637.04061220692
"NO",1977,"Netimports",1083.00614067734
"NO",1978,"Netimports",-3405.02070152586
"NO",1979,"Netimports",-4651.02809825084
"NO",1980,"Netimports",-462.003395980648
"NO",1981,"Netimports",-5229.03214551544
"NO",1982,"Netimports",-6062.03596017864
"NO",1983,"Netimports",-13416.0820617789
"NO",1984,"Netimports",-8270.05024190547
"NO",1985,"Netimports",-544.003535541496
"NO",1986,"Netimports",2032.01176963156
"NO",1987,"Netimports",-337.002232973576
"NO",1988,"Netimports",-5628.03428544846
"NO",1989,"Netimports",-14852.0910867138
"NO",1990,"Netimports",-15907.0966691477
"NO",1991,"Netimports",-2775.01744510607
"NO",1992,"Netimports",-8730.05210271679
"NO",1993,"Netimports",-7782.04782285076
"NO",1994,"Netimports",-132.000139560849
"NO",1995,"Netimports",-6665.04000744324
"NO",1996,"Netimports",8976.05484741347
"NO",1997,"Netimports",3818.02312058057
"NO",1998,"Netimports",3634.02260885746
"NO",1999,"Netimports",-1919.01167659099
"NO",2000,"Netimports",-19055.1160681057
"NO",2001,"Netimports",3571.02135280982
"NO",2002,"Netimports",-9711.05903423893
"NO",2003,"Netimports",7874.04866021585
"NO",2004,"Netimports",11455.0695478228
"NO",2005,"Netimports",-12042.0729438035
"NO",2006,"Netimports",854.00539635281
"NO",2007,"Netimports",-10035.0611741719
"NO",2008,"Netimports",-13863.0838295497
"NO",2009,"Netimports",-8983.05498697432
"NO",2010,"Netimports",7549.04633420171
"NO",2011,"Netimports",-3075.01860811314
"NO",2012,"Netimports",-17815.1086248604
"NO",2013,"Netimports",-5006.03135467064
"NO",2014,"Netimports",-15585.094901377
"NO",2015,"Netimports",-14645.0897841459
"NO",2016,"Netimports",-16411.0997394864
"NO",2017,"Netimports",-15165.0923427614
"NO",2018,"Netimports",-10149.2393933755
"NO",2019,"Netimports",44.0000465202835
"NO",2020,"Netimports",-20472.2448362486
"NO",2021,"Netimports",-17583.9260792706
"NO",2022,"Netimports",-12522.0762002233
"NonOECD",1971,"Netimports",-6205.039309639
"NonOECD",1972,"Netimports",-7419.03842575363
"NonOECD",1973,"Netimports",-8153.06103461109
"NonOECD",1974,"Netimports",-8947.05061406773
"NonOECD",1975,"Netimports",-9964.0526144399
"NonOECD",1976,"Netimports",-9082.05945292147
"NonOECD",1977,"Netimports",-8289.04331038333
"NonOECD",1978,"Netimports",-5683.03056382583
"NonOECD",1979,"Netimports",-6704.05075362858
"NonOECD",1980,"Netimports",-7688.03382024563
"NonOECD",1981,"Netimports",-14481.0918310383
"NonOECD",1982,"Netimports",-16172.1017863789
"NonOECD",1983,"Netimports",-18268.1056940826
"NonOECD",1984,"Netimports",-24528.1610532192
"NonOECD",1985,"Netimports",-24074.1358857462
"NonOECD",1986,"Netimports",-24931.1476553777
"NonOECD",1987,"Netimports",-28439.1677521399
"NonOECD",1988,"Netimports",-31578.191291403
"NonOECD",1989,"Netimports",-28295.1758466691
"NonOECD",1990,"Netimports",-4195.23050800147
"NonOECD",1991,"Netimports",-2433.11546334203
"NonOECD",1992,"Netimports",1632.00828061035
"NonOECD",1993,"Netimports",-12432.0757350205
"NonOECD",1994,"Netimports",-3909.02726088576
"NonOECD",1995,"Netimports",-4967.03223855602
"NonOECD",1996,"Netimports",14837.0894585039
"NonOECD",1997,"Netimports",9715.05977856346
"NonOECD",1998,"Netimports",10341.066942687
"NonOECD",1999,"Netimports",6222.03782098995
"NonOECD",2000,"Netimports",9403.23897469298
"NonOECD",2001,"Netimports",-2446.19231484927
"NonOECD",2002,"Netimports",-1897.41114625978
"NonOECD",2003,"Netimports",-10022.0413100112
"NonOECD",2004,"Netimports",-9740.17142724228
"NonOECD",2005,"Netimports",-16663.3396911053
"NonOECD",2006,"Netimports",-15933.2096669147
"NonOECD",2007,"Netimports",-207.889839970211
"NonOECD",2008,"Netimports",-8555.7382768887
"NonOECD",2009,"Netimports",-3771.02367882397
"NonOECD",2010,"Netimports",-20143.1196501675
"NonOECD",2011,"Netimports",-9810.11118347597
"NonOECD",2012,"Netimports",3985.99157982882
"NonOECD",2013,"Netimports",-2457.11644026797
"NonOECD",2014,"Netimports",724.848809080777
"NonOECD",2015,"Netimports",7133.43877930778
"NonOECD",2016,"Netimports",-6315.56452363233
"NonOECD",2017,"Netimports",5746.06205805732
"NonOECD",2018,"Netimports",-5171.30047450687
"NonOECD",2019,"Netimports",9931.74078898399
"NonOECD",2020,"Netimports",30629.4554800893
"NonOECD",2021,"Netimports",23458.3085225158
"NP",1971,"Netimports",1.00018608113137
"NP",1972,"Netimports",5.99995347971716
"NP",1973,"Netimports",0
"NP",1974,"Netimports",11.9999069594343
"NP",1975,"Netimports",34.0005117231113
"NP",1976,"Netimports",19.0000465202828
"NP",1977,"Netimports",23.0007908448083
"NP",1978,"Netimports",27.0003721622627
"NP",1979,"Netimports",35.0006978042426
"NP",1980,"Netimports",15.0004652028284
"NP",1981,"Netimports",17.9998604391515
"NP",1982,"Netimports",19.0000465202828
"NP",1983,"Netimports",15.0004652028284
"NP",1984,"Netimports",27.0003721622627
"NP",1985,"Netimports",36.9999069594343
"NP",1986,"Netimports",13.0000930405657
"NP",1987,"Netimports",51.9992091551917
"NP",1988,"Netimports",96.0004186825456
"NP",1989,"Netimports",38.0012560476368
"NP",1990,"Netimports",-46.9994417566059
"NP",1991,"Netimports",-30.0009304056569
"NP",1992,"Netimports",35.9997208783029
"NP",1993,"Netimports",52.0003721622627
"NP",1994,"Netimports",75
"NP",1995,"Netimports",-14.0002791216971
"NP",1996,"Netimports",53.9995813174544
"NP",1997,"Netimports",142.999860439151
"NP",1998,"Netimports",168.001023446223
"NP",1999,"Netimports",137.001069966505
"NP",2000,"Netimports",101.001349088202
"NP",2001,"Netimports",95.0002326014142
"NP",2002,"Netimports",-35.9997208783029
"NP",2003,"Netimports",-55.9999534797172
"NP",2004,"Netimports",130.000930405657
"NP",2005,"Netimports",169.001209527354
"NP",2006,"Netimports",252.001535169334
"NP",2007,"Netimports",365.0016282099
"NP",2008,"Netimports",310.001860811314
"NP",2009,"Netimports",564.00376814291
"NP",2010,"Netimports",663.00474506885
"NP",2011,"Netimports",742.005489393375
"NP",2012,"Netimports",786.005535913658
"NP",2013,"Netimports",1316.00762932639
"NP",2014,"Netimports",1367.00781540752
"NP",2015,"Netimports",1775.01046706364
"NP",2016,"Netimports",2172.01223483439
"NP",2017,"Netimports",2578.87513956085
"NP",2018,"Netimports",2778.34713435058
"NP",2019,"Netimports",1622.00990882025
"NP",2020,"Netimports",2768.01730554522
"NP",2021,"Netimports",1050.00581503536
"NZ",1960,"Netimports",0
"NZ",1961,"Netimports",0
"NZ",1962,"Netimports",0
"NZ",1963,"Netimports",0
"NZ",1964,"Netimports",0
"NZ",1965,"Netimports",0
"NZ",1966,"Netimports",0
"NZ",1967,"Netimports",0
"NZ",1968,"Netimports",0
"NZ",1969,"Netimports",0
"NZ",1970,"Netimports",0
"NZ",1971,"Netimports",0
"NZ",1972,"Netimports",0
"NZ",1973,"Netimports",0
"NZ",1974,"Netimports",0
"NZ",1975,"Netimports",0
"NZ",1976,"Netimports",0
"NZ",1977,"Netimports",0
"NZ",1978,"Netimports",0
"NZ",1979,"Netimports",0
"NZ",1980,"Netimports",0
"NZ",1981,"Netimports",0
"NZ",1982,"Netimports",0
"NZ",1983,"Netimports",0
"NZ",1984,"Netimports",0
"NZ",1985,"Netimports",0
"NZ",1986,"Netimports",0
"NZ",1987,"Netimports",0
"NZ",1988,"Netimports",0
"NZ",1989,"Netimports",0
"NZ",1990,"Netimports",0
"NZ",1991,"Netimports",0
"NZ",1992,"Netimports",0
"NZ",1993,"Netimports",0
"NZ",1994,"Netimports",0
"NZ",1995,"Netimports",0
"NZ",1996,"Netimports",0
"NZ",1997,"Netimports",0
"NZ",1998,"Netimports",0
"NZ",1999,"Netimports",0
"NZ",2000,"Netimports",0
"NZ",2001,"Netimports",0
"NZ",2002,"Netimports",0
"NZ",2003,"Netimports",0
"NZ",2004,"Netimports",0
"NZ",2005,"Netimports",0
"NZ",2006,"Netimports",0
"NZ",2007,"Netimports",0
"NZ",2008,"Netimports",0
"NZ",2009,"Netimports",0
"NZ",2010,"Netimports",0
"NZ",2011,"Netimports",0
"NZ",2012,"Netimports",0
"NZ",2013,"Netimports",0
"NZ",2014,"Netimports",0
"NZ",2015,"Netimports",0
"NZ",2016,"Netimports",0
"NZ",2017,"Netimports",0
"NZ",2018,"Netimports",0
"NZ",2019,"Netimports",0
"NZ",2020,"Netimports",0
"NZ",2021,"Netimports",0
"NZ",2022,"Netimports",0
"OASIA",1971,"Netimports",42.0008373650912
"OASIA",1972,"Netimports",-152.000372162263
"OASIA",1973,"Netimports",-158.00032564198
"OASIA",1974,"Netimports",-157.000139560849
"OASIA",1975,"Netimports",-145.001395608485
"OASIA",1976,"Netimports",-147.001767770748
"OASIA",1977,"Netimports",-149.00097692594
"OASIA",1978,"Netimports",-83.0003256419799
"OASIA",1979,"Netimports",-500.003489021213
"OASIA",1980,"Netimports",-458.002651656122
"OASIA",1981,"Netimports",-232.00130256792
"OASIA",1982,"Netimports",44.0000465202828
"OASIA",1983,"Netimports",28.9995813174545
"OASIA",1984,"Netimports",-237.001069966505
"OASIA",1985,"Netimports",-618.003349460365
"OASIA",1986,"Netimports",-917.005489393376
"OASIA",1987,"Netimports",-1421.00855973204
"OASIA",1988,"Netimports",-1701.01065314477
"OASIA",1989,"Netimports",-1818.01149050986
"OASIA",1990,"Netimports",-1873.01125790845
"OASIA",1991,"Netimports",-1823.01125790845
"OASIA",1992,"Netimports",-1521.00972273911
"OASIA",1993,"Netimports",-1760.01116486788
"OASIA",1994,"Netimports",-1963.01172311128
"OASIA",1995,"Netimports",-1643.01032750279
"OASIA",1996,"Netimports",-1973.01242091552
"OASIA",1997,"Netimports",-1756.01158355043
"OASIA",1998,"Netimports",-2554.01586341645
"OASIA",1999,"Netimports",-3144.01981764049
"OASIA",2000,"Netimports",-1100.00697804243
"OASIA",2001,"Netimports",-1183.00730368441
"OASIA",2002,"Netimports",-1243.00683848158
"OASIA",2003,"Netimports",-1546.00855973204
"OASIA",2004,"Netimports",-1262.00804800893
"OASIA",2005,"Netimports",-1431.00809452921
"OASIA",2006,"Netimports",-2074.01260699665
"OASIA",2007,"Netimports",-2954.01818943059
"OASIA",2008,"Netimports",-2446.01553777447
"OASIA",2009,"Netimports",-2148.01358392259
"OASIA",2010,"Netimports",-595.003721622627
"OASIA",2011,"Netimports",649.003302940082
"OASIA",2012,"Netimports",2039.01190919241
"OASIA",2013,"Netimports",2086.01367696316
"OASIA",2014,"Netimports",2822.01804986974
"OASIA",2015,"Netimports",2236.01251395608
"OASIA",2016,"Netimports",2960.01814291031
"OASIA",2017,"Netimports",2954.24846483067
"OASIA",2018,"Netimports",5450.17212504652
"OASIA",2019,"Netimports",3837.79307778191
"OASIA",2020,"Netimports",827.064337551172
"OASIA",2021,"Netimports",1901.02228321548
"OECD",1971,"Netimports",7463.0431243022
"OECD",1972,"Netimports",5971.03530889467
"OECD",1973,"Netimports",6249.03935615928
"OECD",1974,"Netimports",7475.04303126164
"OECD",1975,"Netimports",4070.02814477112
"OECD",1976,"Netimports",5320.03279679941
"OECD",1977,"Netimports",5170.02930777818
"OECD",1978,"Netimports",5142.0287495348
"OECD",1979,"Netimports",10406.0650818757
"OECD",1980,"Netimports",15570.0967621883
"OECD",1981,"Netimports",15073.0880163751
"OECD",1982,"Netimports",13058.0805731299
"OECD",1983,"Netimports",17068.1056940826
"OECD",1984,"Netimports",20420.1235113509
"OECD",1985,"Netimports",20753.1226739858
"OECD",1986,"Netimports",20756.1232322293
"OECD",1987,"Netimports",25009.1493766282
"OECD",1988,"Netimports",30249.1870580573
"OECD",1989,"Netimports",25909.1586806848
"OECD",1990,"Netimports",6950.0441942687
"OECD",1991,"Netimports",2162.01153703012
"OECD",1992,"Netimports",1239.01074618531
"OECD",1993,"Netimports",2153.01218831414
"OECD",1994,"Netimports",2823.02056196501
"OECD",1995,"Netimports",3069.01865463343
"OECD",1996,"Netimports",4347.02735392635
"OECD",1997,"Netimports",4210.02395794566
"OECD",1998,"Netimports",2121.01321176035
"OECD",1999,"Netimports",3700.02442314848
"OECD",2000,"Netimports",590.529633420161
"OECD",2001,"Netimports",8540.51800334947
"OECD",2002,"Netimports",12952.8016840342
"OECD",2003,"Netimports",7738.81536099736
"OECD",2004,"Netimports",7608.77256233718
"OECD",2005,"Netimports",13207.9456643096
"OECD",2006,"Netimports",14997.3809080759
"OECD",2007,"Netimports",998.489253814711
"OECD",2008,"Netimports",6909.34010978788
"OECD",2009,"Netimports",6460.96483066613
"OECD",2010,"Netimports",17427.0073502047
"OECD",2011,"Netimports",7710.5566151842
"OECD",2012,"Netimports",-1607.44091924081
"OECD",2013,"Netimports",15281.6349553405
"OECD",2014,"Netimports",13934.4529214738
"OECD",2015,"Netimports",12872.5332620023
"OECD",2016,"Netimports",13032.7572571641
"OECD",2017,"Netimports",-10744.2093877931
"OECD",2018,"Netimports",11428.0273074061
"OECD",2019,"Netimports",1652.37137141793
"OECD",2020,"Netimports",-10917.4264979531
"OECD",2021,"Netimports",547.277400446573
"OECD",2022,"Netimports",-7855.79526423519
"OM",1971,"Netimports",0
"OM",1972,"Netimports",0
"OM",1973,"Netimports",0
"OM",1974,"Netimports",0
"OM",1975,"Netimports",0
"OM",1976,"Netimports",0
"OM",1977,"Netimports",0
"OM",1978,"Netimports",0
"OM",1979,"Netimports",0
"OM",1980,"Netimports",0
"OM",1981,"Netimports",0
"OM",1982,"Netimports",0
"OM",1983,"Netimports",0
"OM",1984,"Netimports",0
"OM",1985,"Netimports",0
"OM",1986,"Netimports",0
"OM",1987,"Netimports",0
"OM",1988,"Netimports",0
"OM",1989,"Netimports",0
"OM",1990,"Netimports",0
"OM",1991,"Netimports",0
"OM",1992,"Netimports",0
"OM",1993,"Netimports",0
"OM",1994,"Netimports",0
"OM",1995,"Netimports",0
"OM",1996,"Netimports",0
"OM",1997,"Netimports",0
"OM",1998,"Netimports",0
"OM",1999,"Netimports",0
"OM",2000,"Netimports",0
"OM",2001,"Netimports",0
"OM",2002,"Netimports",0
"OM",2003,"Netimports",0
"OM",2004,"Netimports",0
"OM",2005,"Netimports",0
"OM",2006,"Netimports",0
"OM",2007,"Netimports",0
"OM",2008,"Netimports",0
"OM",2009,"Netimports",0
"OM",2010,"Netimports",0
"OM",2011,"Netimports",0
"OM",2012,"Netimports",0
"OM",2013,"Netimports",0
"OM",2014,"Netimports",0
"OM",2015,"Netimports",0
"OM",2016,"Netimports",0
"OM",2017,"Netimports",0
"OM",2018,"Netimports",0
"OM",2019,"Netimports",0
"OM",2020,"Netimports",0
"OM",2021,"Netimports",0
"PA",1971,"Netimports",5.99995347971716
"PA",1972,"Netimports",22.000604763677
"PA",1973,"Netimports",19.0000465202828
"PA",1974,"Netimports",16.9996743580201
"PA",1975,"Netimports",29.9997673985858
"PA",1976,"Netimports",9.00051172311128
"PA",1977,"Netimports",16.9996743580201
"PA",1978,"Netimports",9.99953479717157
"PA",1979,"Netimports",5.99995347971716
"PA",1980,"Netimports",2.00037216226275
"PA",1981,"Netimports",8.0003256419799
"PA",1982,"Netimports",3.00055824339412
"PA",1983,"Netimports",22.000604763677
"PA",1984,"Netimports",61.000883885374
"PA",1985,"Netimports",29.9997673985858
"PA",1986,"Netimports",15.9994882768887
"PA",1987,"Netimports",119.000046520283
"PA",1988,"Netimports",19.0000465202828
"PA",1989,"Netimports",71.9994417566059
"PA",1990,"Netimports",90.0004652028284
"PA",1991,"Netimports",136.000883885374
"PA",1992,"Netimports",143.001023446223
"PA",1993,"Netimports",85.9997208783029
"PA",1994,"Netimports",83.001488649051
"PA",1995,"Netimports",143.001023446223
"PA",1996,"Netimports",20.9992556754745
"PA",1997,"Netimports",251.002512095274
"PA",1998,"Netimports",151.001349088202
"PA",1999,"Netimports",-61.000883885374
"PA",2000,"Netimports",117.000837365091
"PA",2001,"Netimports",-75.0011630070711
"PA",2002,"Netimports",-13.999116114626
"PA",2003,"Netimports",-177.000372162263
"PA",2004,"Netimports",-129.000744324525
"PA",2005,"Netimports",-51.0001860811314
"PA",2006,"Netimports",-48.9998139188686
"PA",2007,"Netimports",-116.00065128396
"PA",2008,"Netimports",74.0009769259397
"PA",2009,"Netimports",-30.9999534797172
"PA",2010,"Netimports",32.0001395608485
"PA",2011,"Netimports",64.0002791216971
"PA",2012,"Netimports",-40.0004652028284
"PA",2013,"Netimports",3.99958131745442
"PA",2014,"Netimports",95.0002326014142
"PA",2015,"Netimports",-122.000604763677
"PA",2016,"Netimports",-368.002186453294
"PA",2017,"Netimports",-310.990416821734
"PA",2018,"Netimports",-312.590714551544
"PA",2019,"Netimports",-350.009304056569
"PA",2020,"Netimports",-449.855787123186
"PA",2021,"Netimports",-438.687430219576
"PE",1971,"Netimports",0
"PE",1972,"Netimports",0
"PE",1973,"Netimports",0
"PE",1974,"Netimports",0
"PE",1975,"Netimports",0
"PE",1976,"Netimports",0
"PE",1977,"Netimports",0
"PE",1978,"Netimports",0
"PE",1979,"Netimports",0
"PE",1980,"Netimports",0
"PE",1981,"Netimports",0
"PE",1982,"Netimports",0
"PE",1983,"Netimports",0
"PE",1984,"Netimports",0
"PE",1985,"Netimports",0
"PE",1986,"Netimports",0
"PE",1987,"Netimports",0
"PE",1988,"Netimports",0
"PE",1989,"Netimports",0
"PE",1990,"Netimports",0
"PE",1991,"Netimports",0
"PE",1992,"Netimports",0
"PE",1993,"Netimports",0
"PE",1994,"Netimports",0
"PE",1995,"Netimports",0
"PE",1996,"Netimports",0
"PE",1997,"Netimports",0
"PE",1998,"Netimports",1.00018608113137
"PE",1999,"Netimports",0
"PE",2000,"Netimports",0
"PE",2001,"Netimports",0
"PE",2002,"Netimports",0
"PE",2003,"Netimports",0
"PE",2004,"Netimports",0
"PE",2005,"Netimports",0
"PE",2006,"Netimports",0
"PE",2007,"Netimports",0
"PE",2008,"Netimports",0
"PE",2009,"Netimports",-63.0000930405657
"PE",2010,"Netimports",-112.001069966505
"PE",2011,"Netimports",5.99995347971716
"PE",2012,"Netimports",2.99939523632304
"PE",2013,"Netimports",0
"PE",2014,"Netimports",-13.0000930405657
"PE",2015,"Netimports",-54.9997673985858
"PE",2016,"Netimports",-15.9994882768887
"PE",2017,"Netimports",16.5868068477856
"PE",2018,"Netimports",21.1899888351321
"PE",2019,"Netimports",60.0286099739486
"PE",2020,"Netimports",37.4290565686639
"PE",2021,"Netimports",42.9998604391515
"PH",1971,"Netimports",0
"PH",1972,"Netimports",0
"PH",1973,"Netimports",0
"PH",1974,"Netimports",0
"PH",1975,"Netimports",0
"PH",1976,"Netimports",0
"PH",1977,"Netimports",0
"PH",1978,"Netimports",0
"PH",1979,"Netimports",0
"PH",1980,"Netimports",0
"PH",1981,"Netimports",0
"PH",1982,"Netimports",0
"PH",1983,"Netimports",0
"PH",1984,"Netimports",0
"PH",1985,"Netimports",0
"PH",1986,"Netimports",0
"PH",1987,"Netimports",0
"PH",1988,"Netimports",0
"PH",1989,"Netimports",0
"PH",1990,"Netimports",0
"PH",1991,"Netimports",0
"PH",1992,"Netimports",0
"PH",1993,"Netimports",0
"PH",1994,"Netimports",0
"PH",1995,"Netimports",0
"PH",1996,"Netimports",0
"PH",1997,"Netimports",0
"PH",1998,"Netimports",0
"PH",1999,"Netimports",0
"PH",2000,"Netimports",0
"PH",2001,"Netimports",0
"PH",2002,"Netimports",0
"PH",2003,"Netimports",0
"PH",2004,"Netimports",0
"PH",2005,"Netimports",0
"PH",2006,"Netimports",0
"PH",2007,"Netimports",0
"PH",2008,"Netimports",0
"PH",2009,"Netimports",0
"PH",2010,"Netimports",0
"PH",2011,"Netimports",0
"PH",2012,"Netimports",0
"PH",2013,"Netimports",0
"PH",2014,"Netimports",0
"PH",2015,"Netimports",0
"PH",2016,"Netimports",0
"PH",2017,"Netimports",0
"PH",2018,"Netimports",0
"PH",2019,"Netimports",0
"PH",2020,"Netimports",0
"PH",2021,"Netimports",0
"PK",1971,"Netimports",0
"PK",1972,"Netimports",0
"PK",1973,"Netimports",0
"PK",1974,"Netimports",0
"PK",1975,"Netimports",0
"PK",1976,"Netimports",0
"PK",1977,"Netimports",0
"PK",1978,"Netimports",0
"PK",1979,"Netimports",0
"PK",1980,"Netimports",0
"PK",1981,"Netimports",0
"PK",1982,"Netimports",0
"PK",1983,"Netimports",0
"PK",1984,"Netimports",0
"PK",1985,"Netimports",0
"PK",1986,"Netimports",0
"PK",1987,"Netimports",0
"PK",1988,"Netimports",0
"PK",1989,"Netimports",0
"PK",1990,"Netimports",0
"PK",1991,"Netimports",0
"PK",1992,"Netimports",0
"PK",1993,"Netimports",0
"PK",1994,"Netimports",0
"PK",1995,"Netimports",0
"PK",1996,"Netimports",0
"PK",1997,"Netimports",0
"PK",1998,"Netimports",0
"PK",1999,"Netimports",0
"PK",2000,"Netimports",0
"PK",2001,"Netimports",0
"PK",2002,"Netimports",0
"PK",2003,"Netimports",73.0007908448083
"PK",2004,"Netimports",109.000511723111
"PK",2005,"Netimports",146.000418682546
"PK",2006,"Netimports",171.001581689617
"PK",2007,"Netimports",199.00097692594
"PK",2008,"Netimports",227.001535169334
"PK",2009,"Netimports",249.00097692594
"PK",2010,"Netimports",269.001209527354
"PK",2011,"Netimports",274.002139933011
"PK",2012,"Netimports",375.002326014142
"PK",2013,"Netimports",419.002372534425
"PK",2014,"Netimports",443.002186453294
"PK",2015,"Netimports",463.002419054708
"PK",2016,"Netimports",496.002744696688
"PK",2017,"Netimports",556.00344250093
"PK",2018,"Netimports",487.003395980647
"PK",2019,"Netimports",514.002605135839
"PK",2020,"Netimports",498.003116858951
"PK",2021,"Netimports",498.003116858951
"PL",1960,"Netimports",302.001535169334
"PL",1961,"Netimports",304.001907331596
"PL",1962,"Netimports",-24.9999999999999
"PL",1963,"Netimports",-50
"PL",1964,"Netimports",-558.002651656122
"PL",1965,"Netimports",-453.002884257536
"PL",1966,"Netimports",-131.001116486788
"PL",1967,"Netimports",323.001953851879
"PL",1968,"Netimports",324.002139933011
"PL",1969,"Netimports",157.000139560848
"PL",1970,"Netimports",54.0007443245252
"PL",1971,"Netimports",-73.0007908448081
"PL",1972,"Netimports",-208.001488649051
"PL",1973,"Netimports",-1754.01004838109
"PL",1974,"Netimports",-2757.01642165984
"PL",1975,"Netimports",-513.002419054708
"PL",1976,"Netimports",-107.000139560849
"PL",1977,"Netimports",30.0009304056572
"PL",1978,"Netimports",-394.002372534425
"PL",1979,"Netimports",-449.00213993301
"PL",1980,"Netimports",-235.001860811313
"PL",1981,"Netimports",-43.0010234462221
"PL",1982,"Netimports",-1685.01000186081
"PL",1983,"Netimports",-3104.01818943059
"PL",1984,"Netimports",-4597.02851693338
"PL",1985,"Netimports",-2112.01270003722
